,timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
184,2023-08-22 00:00:00+00:00,3978749.0,NZ,920123846.85,231.25958607843822,0.0016176132866414562,True,4.400570041940222
185,2023-09-22 00:00:00+00:00,4018091.0,NZ,928231374.15,231.01302935896672,0.001615888673049903,True,4.4440830221734595
186,2023-10-22 00:00:00+00:00,4057452.0,NZ,935128755.77,230.47192074484184,0.00161210372947819,True,4.487617016758392
187,2023-11-22 00:00:00+00:00,4090576.0,NZ,942398779.45,230.38290437581406,0.001611481078267446,True,4.524252773894424
188,2023-12-22 00:00:00+00:00,4118195.0,NZ,947982088.6,230.1935893273631,0.0016101568584029706,True,4.554799899131112
189,2024-01-22 00:00:00+00:00,4138993.0,NZ,952454017.41,230.1173298456895,0.0016096234389980524,True,4.577802872108868
190,2024-02-22 00:00:00+00:00,4167930.0,NZ,957396379.56,229.70548439153248,0.001606742664670015,True,4.609807729742165
191,2024-03-22 00:00:00+00:00,4197176.0,NZ,25323952393.03,6033.569331624406,0.042203577729304054,True,4.642154347095153
192,2024-04-22 00:00:00+00:00,4233749.0,NZ,967026327.73,228.4089887544113,0.00159767394408531,True,4.682604762073298
193,2024-05-22 00:00:00+00:00,4261896.0,NZ,972191134.96,228.1123553836133,0.0015955990546072092,True,4.7137358650834384
194,2024-06-22 00:00:00+00:00,4281377.0,NZ,975675506.26,227.8882486312231,0.0015940314739224912,True,4.735282211683095
195,2024-07-22 00:00:00+00:00,4321763.0,NZ,982632699.12,227.36848344529767,0.0015903958232455005,True,4.779949875241112
196,2024-08-22 00:00:00+00:00,4353349.0,NZ,987983752.58,226.94797788553134,0.0015874544732581582,True,4.814884575908263
197,2024-09-22 00:00:00+00:00,4437518.0,NZ,999860590.42,225.31978245947397,0.001576065580805735,True,4.907977047903874
198,2024-10-22 00:00:00+00:00,4465154.0,NZ,1005142704.05,225.10818306602638,0.0015745854865268755,True,4.9385429754552375
199,2024-11-22 00:00:00+00:00,4493655.0,NZ,1010781359.46,224.93523856637862,0.001573375775287546,True,4.970065609018032
200,2024-12-22 00:00:00+00:00,4520960.0,NZ,1015983421.74,224.72736359976642,0.001571921732609125,True,5.000265444442478
201,2025-01-22 00:00:00+00:00,4559087.0,NZ,1021921022.53,224.15036662603717,0.001567885757336127,True,5.042434612185669
202,2025-02-22 00:00:00+00:00,4600240.0,NZ,1027628741.38,223.38589755751875,0.0015625384532808374,True,5.087950591941107
203,2025-03-22 00:00:00+00:00,4669784.0,NZ,1038008637.4,222.28193796543908,0.0015548164827699257,True,5.164867543223203
204,2025-04-22 00:00:00+00:00,4735400.0,NZ,1058257667.17,223.477988590193,0.0015631826111320232,True,5.237440053796741
205,2025-05-22 00:00:00+00:00,4798970.0,NZ,1054705890.22,219.7775543960475,0.0015372988342893116,True,5.307749650498151
206,2025-06-22 00:00:00+00:00,4864283.0,NZ,1065011043.3,218.9451237314934,0.0015314761528341361,True,5.379987037463059
207,2025-07-22 00:00:00+00:00,4911810.0,NZ,1085461659.91,220.9901563598755,0.0015457807358673521,True,5.432552779203313
208,2025-08-22 00:00:00+00:00,4942735.0,NZ,1090232959.65,220.57281234984276,0.001542861500270778,True,5.466756401635138
209,2025-09-22 00:00:00+00:00,4975640.0,NZ,1085079615.51,218.0784010720229,0.0015254136059206552,True,5.503149940717408
210,2025-10-22 00:00:00+00:00,5002829.0,NZ,1090666414.33,218.0099328459957,0.0015249346847480783,True,5.533221477994656
